train_loss,val_loss,accuracy
,2.3039668893814085,0.1121
2.3010706901550293,,
2.232952356338501,,
2.30026912689209,,
2.231207847595215,,
2.1471118927001953,,
2.089329719543457,,
2.0519094467163086,,
1.8880959749221802,,
1.826279878616333,,
1.6426997184753418,,
1.659773349761963,,
1.3735377788543701,,
1.3151605129241943,,
1.204778790473938,,
1.1081374883651733,,
1.0702416896820068,,
1.1201460361480713,,
0.9596666693687439,,
0.905832052230835,,
0.925696849822998,,
0.753957211971283,,
0.6984530687332153,,
0.8679043054580688,,
0.7989649772644043,,
0.7021329402923584,,
0.5643541812896729,,
0.8865582346916199,,
0.605424165725708,,
0.6216756701469421,,
0.5217310190200806,,
0.7776482105255127,,
0.6432660818099976,,
0.48097479343414307,,
0.589948832988739,,
0.6038772463798523,,
0.4236795902252197,,
0.598950982093811,,
0.5144405961036682,,
0.5144416689872742,,
0.4608793258666992,,
0.3545472323894501,,
0.3939192593097687,,
0.43246254324913025,,
0.4931108057498932,,
0.3994463384151459,,
0.4436148703098297,,
0.42546546459198,,
0.5477504730224609,,
0.3918701410293579,,
0.40995165705680847,,
0.4929162561893463,,
0.44479531049728394,,
0.4231507480144501,,
0.45674124360084534,,
0.28276437520980835,,
0.447470486164093,,
0.5332180261611938,,
0.3186757266521454,,
0.5563710927963257,,
0.3140733540058136,,
0.5907295942306519,,
0.4109419584274292,,
0.33293312788009644,,
0.37200379371643066,,
0.44024458527565,,
0.46739527583122253,,
0.3900623619556427,,
0.16414092481136322,,
0.4366176128387451,,
0.47344276309013367,,
0.26374003291130066,,
0.5265249609947205,,
0.33093300461769104,,
0.28814971446990967,,
0.36059367656707764,,
0.4516308605670929,,
0.40838488936424255,,
0.26772913336753845,,
0.3631148636341095,,
0.3842720091342926,,
0.42574524879455566,,
0.39063602685928345,,
0.2784304916858673,,
0.2569459080696106,,
0.3721599280834198,,
0.4584699273109436,,
0.3610490560531616,,
0.4342525005340576,,
0.37424078583717346,,
0.2562733590602875,,
0.12657971680164337,,
0.30164170265197754,,
0.28855302929878235,,
0.2938326895236969,,
0.27552106976509094,,
0.41120585799217224,,
0.36676880717277527,,
0.23551279306411743,,
0.32307884097099304,,
0.43187934160232544,,
0.32239189743995667,,
0.21112167835235596,,
0.2351987063884735,,
0.30169418454170227,,
0.48412391543388367,,
0.4631210267543793,,
0.35026150941848755,,
0.287784606218338,,
0.25453007221221924,,
0.27075302600860596,,
0.3031498193740845,,
0.20679114758968353,,
0.3488314151763916,,
0.323592871427536,,
0.2746950387954712,,
0.20652510225772858,,
0.243861123919487,,
0.23141948878765106,,
0.26271477341651917,,
0.28919151425361633,,
0.1769026517868042,,
0.15067869424819946,,
0.26034730672836304,,
0.295270174741745,,
0.25334668159484863,,
0.36836016178131104,,
0.20687006413936615,,
0.2323264181613922,,
0.22679410874843597,,
0.26537537574768066,,
0.2891065180301666,,
0.1478167325258255,,
0.22391898930072784,,
0.2459786832332611,,
0.26674190163612366,,
0.18823181092739105,,
0.18859390914440155,,
0.247727170586586,,
0.2953108847141266,,
0.22516092658042908,,
0.30512213706970215,,
0.2923346757888794,,
0.28955376148223877,,
0.21702450513839722,,
0.28814229369163513,,
0.21548843383789062,,
0.30177903175354004,,
0.20874343812465668,,
0.17336386442184448,,
0.3143506348133087,,
0.2120526283979416,,
0.22558000683784485,,
0.22904722392559052,,
0.20735572278499603,,
0.39722007513046265,,
0.3968919813632965,,
0.34047865867614746,,
0.10972344130277634,,
0.2745606303215027,,
0.29538819193840027,,
0.37903815507888794,,
0.13342821598052979,,
0.06860402226448059,,
0.3248928189277649,,
0.2212853878736496,,
0.415077805519104,,
0.21341103315353394,,
0.13198813796043396,,
0.2194795161485672,,
0.14264054596424103,,
0.4178753197193146,,
0.35265129804611206,,
0.25395819544792175,,
0.14571471512317657,,
0.12623077630996704,,
0.15465322136878967,,
0.2847081422805786,,
0.17861977219581604,,
0.2734174430370331,,
0.16230012476444244,,
0.13490813970565796,,
0.18456779420375824,,
0.2145323008298874,,
0.25677165389060974,,
0.2387738972902298,,
0.2634486258029938,,
0.27387505769729614,,
0.14780206978321075,,
0.2041006088256836,,
0.19427290558815002,,
0.15008802711963654,,
0.32043132185935974,,
0.33275067806243896,,
0.22753886878490448,,
0.17273005843162537,,
0.2860054075717926,,
0.1319098025560379,,
0.08347287774085999,,
0.1966523379087448,,
0.20957374572753906,,
0.17998836934566498,,
0.17111144959926605,,
0.24344104528427124,,
0.2687406539916992,,
0.2072148472070694,,
0.20718471705913544,,
0.16184841096401215,,
0.17041859030723572,,
0.19353826344013214,,
0.2118343859910965,,
0.1894739270210266,,
0.24687446653842926,,
0.1666986644268036,,
0.26086029410362244,,
0.27498894929885864,,
0.2646085321903229,,
0.12001875042915344,,
0.21817423403263092,,
0.29071810841560364,,
0.2281758338212967,,
0.15040944516658783,,
0.3578360378742218,,
0.24085479974746704,,
0.3394990563392639,,
0.3408338129520416,,
0.31582269072532654,,
0.2550643980503082,,
0.18189506232738495,,
0.166325181722641,,
0.3434417247772217,,
0.1230931505560875,,
0.25205832719802856,,
0.2110806703567505,,
0.08311983942985535,,
0.24282285571098328,,
0.09740909934043884,,
0.1422005146741867,,
0.23459474742412567,,
0.13686427474021912,,
0.11565790325403214,,
0.1435903012752533,,
0.17166927456855774,,
0.09514867514371872,,
0.12659867107868195,,
0.30628693103790283,,
0.25076577067375183,,
0.16000883281230927,,
0.16769877076148987,,
0.24201053380966187,,
0.16390174627304077,,
0.22763794660568237,,
0.2338142991065979,,
0.10699424147605896,,
0.1568462997674942,,
0.18501372635364532,,
0.11733350157737732,,
0.09956183284521103,,
0.33040371537208557,,
0.1490122377872467,,
0.10213493555784225,,
0.13526657223701477,,
0.1447971761226654,,
0.21789565682411194,,
0.17203542590141296,,
0.2998412251472473,,
0.22536277770996094,,
0.1033485159277916,,
0.2073872685432434,,
0.24448154866695404,,
0.09680111706256866,,
0.24869389832019806,,
0.22354954481124878,,
0.11625318229198456,,
0.14527152478694916,,
0.13724251091480255,,
0.15905171632766724,,
0.16967514157295227,,
0.1962115317583084,,
0.20964716374874115,,
0.15307581424713135,,
0.2188861072063446,,
0.24269218742847443,,
0.23222152888774872,,
0.11674036830663681,,
0.20019853115081787,,
0.12844230234622955,,
0.1810864508152008,,
0.2210025042295456,,
0.172938272356987,,
0.09462175518274307,,
0.2525098919868469,,
0.10461384803056717,,
0.1414942890405655,,
0.1282990723848343,,
0.12889696657657623,,
0.17932696640491486,,
0.11147735267877579,,
0.257317453622818,,
0.1552887111902237,,
0.135959193110466,,
0.15040791034698486,,
0.09197085350751877,,
0.1373005509376526,,
0.24176481366157532,,
0.17899513244628906,,
0.22996586561203003,,
0.14439904689788818,,
0.1374075561761856,,
0.19043904542922974,,
0.21469002962112427,,
0.2753428518772125,,
0.3599632978439331,,
0.21890713274478912,,
0.12521252036094666,,
0.08719789236783981,,
0.14783360064029694,,
0.0771300196647644,,
0.24534274637699127,,
0.25293248891830444,,
0.2631343901157379,,
0.1823669970035553,,
0.11787441372871399,,
0.16567593812942505,,
0.20494647324085236,,
0.17064422369003296,,
0.1520293653011322,,
0.14292451739311218,,
0.19402416050434113,,
0.13254742324352264,,
0.21584168076515198,,
0.1312485933303833,,
0.24807782471179962,,
0.17571808397769928,,
0.1504543572664261,,
0.19133111834526062,,
0.1838616579771042,,
0.16237598657608032,,
0.17310278117656708,,
0.16574259102344513,,
0.191545307636261,,
0.135783851146698,,
0.22304706275463104,,
0.10737456381320953,,
0.2759474217891693,,
0.0947561040520668,,
0.17365576326847076,,
0.2234075665473938,,
0.214208722114563,,
0.07567379623651505,,
0.13242988288402557,,
0.2265649288892746,,
0.1516011506319046,,
0.2565196752548218,,
0.19728007912635803,,
0.26467278599739075,,
0.15130846202373505,,
0.18391557037830353,,
0.264771044254303,,
0.22586177289485931,,
0.10769329220056534,,
0.13011106848716736,,
0.151948481798172,,
0.17380298674106598,,
0.1877014935016632,,
0.16159997880458832,,
0.10121382772922516,,
0.15057359635829926,,
0.05823333188891411,,
0.13981325924396515,,
0.1364274024963379,,
0.0774245336651802,,
0.12089265882968903,,
0.08042235672473907,,
0.15149790048599243,,
0.06052245572209358,,
0.23146146535873413,,
0.11647039651870728,,
0.2468435913324356,,
0.17056143283843994,,
0.0949086919426918,,
0.18954156339168549,,
0.15405383706092834,,
0.16737452149391174,,
0.07330280542373657,,
0.18822184205055237,,
0.10776006430387497,,
0.14989936351776123,,
0.11851753294467926,,
0.12216053903102875,,
0.11809253692626953,,
0.15872476994991302,,
0.18575070798397064,,
0.19614973664283752,,
0.12630577385425568,,
0.08977845311164856,,
0.11982603371143341,,
0.07148654013872147,,
0.2029324322938919,,
0.32104119658470154,,
0.0765109583735466,,
0.06491383165121078,,
0.19923675060272217,,
0.21374407410621643,,
0.12415149062871933,,
0.15694376826286316,,
0.07754473388195038,,
0.1682809442281723,,
0.1474628895521164,,
0.14472897350788116,,
0.12455116212368011,,
0.0958876833319664,,
0.08638232946395874,,
0.12149157375097275,,
0.12730492651462555,,
0.07216591387987137,,
0.10996948182582855,,
0.08970461040735245,,
0.11314836144447327,,
0.16323024034500122,,
0.14463317394256592,,
0.11036943644285202,,
0.08684372156858444,,
0.1701642870903015,,
0.19571109116077423,,
0.049225810915231705,,
0.08245334774255753,,
0.10926900804042816,,
0.13361281156539917,,
0.1628512144088745,,
0.18942062556743622,,
0.11672131717205048,,
0.09548146277666092,,
0.1430712193250656,,
0.19328685104846954,,
0.16899694502353668,,
0.10960189998149872,,
0.20283262431621552,,
0.21195942163467407,,
0.07008763402700424,,
0.11051081866025925,,
0.08217085897922516,,
0.08490253239870071,,
0.06369464099407196,,
0.15357257425785065,,
0.05499974265694618,,
0.05507541075348854,,
0.17634005844593048,,
0.09894942492246628,,
0.12182024121284485,,
0.16502134501934052,,
0.13717807829380035,,
0.16251373291015625,,
0.11547505110502243,,
0.06836079806089401,,
0.06722687929868698,,
0.035001300275325775,,
0.050093017518520355,,
0.18687787652015686,,
0.18631035089492798,,
0.11192306876182556,,
0.11698280274868011,,
0.10681840777397156,,
0.09199149906635284,,
0.0882832407951355,,
0.07482043653726578,,
0.126972958445549,,
0.12306638062000275,,
0.19916005432605743,,
0.05945783481001854,,
0.23306888341903687,,
0.25688502192497253,,
0.12086313962936401,,
0.08991438150405884,,
0.10254186391830444,,
0.18624338507652283,,
0.20179347693920135,,
0.19287651777267456,,
0.17526870965957642,,
0.09334415197372437,,
0.0727502703666687,,
0.15130417048931122,,
0.09815318137407303,,
0.04979880154132843,,
0.10992274433374405,,
0.1793084591627121,,
0.13933326303958893,,
0.18034213781356812,,
0.20131300389766693,,
0.07850524038076401,,
0.18502384424209595,,
0.27100810408592224,,
0.12437404692173004,,
0.10232532769441605,,
0.11075598746538162,,
0.0977514237165451,,
0.05922245979309082,,
0.12643848359584808,,
0.10446551442146301,,
0.06293817609548569,,
0.06075951084494591,,
0.20603305101394653,,
0.16396234929561615,,
0.09932265430688858,,
0.15475091338157654,,
0.16809149086475372,,
0.11033537983894348,,
0.05746934562921524,,
0.11130194365978241,,
0.18314245343208313,,
0.11610780656337738,,
0.08581562340259552,,
0.06803569942712784,,
0.24300900101661682,,
0.0762985497713089,,
0.07024086266756058,,
0.07696549594402313,,
0.1422816514968872,,
0.19338837265968323,,
0.06154732406139374,,
0.06547306478023529,,
0.061296720057725906,,
0.16591602563858032,,
0.08432766050100327,,
0.12003928422927856,,
0.08752571791410446,,
0.08236898481845856,,
0.20368672907352448,,
0.10455835610628128,,
0.16936255991458893,,
0.08527036756277084,,
0.09233856201171875,,
0.0675719752907753,,
0.06332795321941376,,
0.05163997784256935,,
0.1699722409248352,,
0.24038362503051758,,
0.08406132459640503,,
0.21531763672828674,,
0.1528959423303604,,
0.1671598106622696,,
0.11984388530254364,,
0.2639962136745453,,
0.11643896996974945,,
0.052094582468271255,,
0.10496315360069275,,
0.07459593564271927,,
0.08304186910390854,,
0.08105878531932831,,
0.13693492114543915,,
0.03724812716245651,,
0.12349936366081238,,
0.07406898587942123,,
0.17523883283138275,,
0.06559500098228455,,
0.1004866287112236,,
0.2328450083732605,,
0.03378275781869888,,
0.30112046003341675,,
0.1002500131726265,,
0.15305347740650177,,
0.14040574431419373,,
0.15504610538482666,,
0.09728960692882538,,
0.11695422977209091,,
0.0877949520945549,,
0.043895091861486435,,
0.0948840081691742,,
0.12161005288362503,,
0.11841866374015808,,
0.04826163128018379,,
0.12375994771718979,,
0.1119617372751236,,
0.0736093819141388,,
0.20528201758861542,,
0.10936691612005234,,
0.0796777680516243,,
0.19415849447250366,,
0.06924902647733688,,
0.05760291591286659,,
0.19354034960269928,,
0.0810779258608818,,
0.06718474626541138,,
0.07497832924127579,,
0.15344257652759552,,
0.12821903824806213,,
0.15278230607509613,,
0.09277936071157455,,
0.08427612483501434,,
0.1354140043258667,,
0.13431459665298462,,
0.11594847589731216,,
0.13070820271968842,,
0.04376639053225517,,
0.16883279383182526,,
0.19891799986362457,,
0.07054050266742706,,
0.2324354201555252,,
0.15431161224842072,,
0.04756554588675499,,
0.2091168910264969,,
,0.11165955916047096,0.968
0.10253140330314636,,
0.16359062492847443,,
0.06411585211753845,,
0.06846120953559875,,
0.04366651922464371,,
0.12580694258213043,,
0.08271040767431259,,
0.026883654296398163,,
0.011716241016983986,,
0.06620272994041443,,
0.11375349760055542,,
0.028039027005434036,,
0.12807528674602509,,
0.12974922358989716,,
0.10415326803922653,,
0.09556848555803299,,
0.048804763704538345,,
0.05331955477595329,,
0.07738649100065231,,
0.03146006166934967,,
0.1536906212568283,,
0.03404409810900688,,
0.04385967180132866,,
0.05519059672951698,,
0.10494055598974228,,
0.032997701317071915,,
0.032166995108127594,,
0.12396237999200821,,
0.07517881691455841,,
0.06442305445671082,,
0.07963716983795166,,
0.10995272547006607,,
0.11084137856960297,,
0.03937506303191185,,
0.03319227322936058,,
0.10889921337366104,,
0.12482506036758423,,
0.05180713161826134,,
0.057503048330545425,,
0.07116499543190002,,
0.08095183968544006,,
0.06386631727218628,,
0.05237475037574768,,
0.03324587643146515,,
0.059391628950834274,,
0.01296878419816494,,
0.11430630832910538,,
0.16491146385669708,,
0.12764188647270203,,
0.09794879704713821,,
0.07346589863300323,,
0.10552921891212463,,
0.04742318019270897,,
0.12522947788238525,,
0.07182537019252777,,
0.0688253715634346,,
0.07908588647842407,,
0.11363109946250916,,
0.04802777245640755,,
0.08740439265966415,,
0.10150959342718124,,
0.03564106300473213,,
0.1017584502696991,,
0.13733556866645813,,
0.07577288150787354,,
0.06992267817258835,,
0.10810961574316025,,
0.07844684273004532,,
0.09621231257915497,,
0.07683520764112473,,
0.15426091849803925,,
0.19783185422420502,,
0.11235949397087097,,
0.1888550966978073,,
0.010165330953896046,,
0.024556178599596024,,
0.05068312585353851,,
0.14459216594696045,,
0.04685591533780098,,
0.06574930250644684,,
0.09211356192827225,,
0.045107174664735794,,
0.05014698952436447,,
0.1287931650876999,,
0.1916739046573639,,
0.055049408227205276,,
0.09407050162553787,,
0.16791018843650818,,
0.07809396088123322,,
0.16998176276683807,,
0.11222369223833084,,
0.10891652852296829,,
0.12089595943689346,,
0.17855434119701385,,
0.08864767104387283,,
0.028494296595454216,,
0.11900274455547333,,
0.10967519879341125,,
0.18208560347557068,,
0.07301978766918182,,
0.11899450421333313,,
0.05227620154619217,,
0.14998728036880493,,
0.04727644473314285,,
0.08104994148015976,,
0.04444747045636177,,
0.0820080116391182,,
0.20080029964447021,,
0.07030477374792099,,
0.06612920016050339,,
0.04445790871977806,,
0.09086093306541443,,
0.11064249277114868,,
0.10319274663925171,,
0.0664081946015358,,
0.13171784579753876,,
0.1516917198896408,,
0.07950383424758911,,
0.10689722001552582,,
0.11019235849380493,,
0.1448478400707245,,
0.04486935958266258,,
0.0612020306289196,,
0.06354869157075882,,
0.07171221077442169,,
0.1324182152748108,,
0.09875291585922241,,
0.10396233201026917,,
0.08952406048774719,,
0.0532885417342186,,
0.07280725240707397,,
0.1136074811220169,,
0.1216045543551445,,
0.12005560100078583,,
0.08120885491371155,,
0.0941741093993187,,
0.1978505253791809,,
0.05485096946358681,,
0.0478656105697155,,
0.06927153468132019,,
0.04431499168276787,,
0.07966668158769608,,
0.07658542692661285,,
0.07939254492521286,,
0.03306012228131294,,
0.052330050617456436,,
0.0646403506398201,,
0.28182345628738403,,
0.10151070356369019,,
0.035484470427036285,,
0.042355574667453766,,
0.019367776811122894,,
0.06426438689231873,,
0.11911775916814804,,
0.03501845523715019,,
0.1293666511774063,,
0.120498426258564,,
0.17922087013721466,,
0.08303551375865936,,
0.06392757594585419,,
0.05169818922877312,,
0.05203523486852646,,
0.09250915795564651,,
0.18154269456863403,,
0.1627998948097229,,
0.030546220019459724,,
0.1237904280424118,,
0.020985323935747147,,
0.03300212323665619,,
0.05420590564608574,,
0.05827905610203743,,
0.056031323969364166,,
0.19678281247615814,,
0.10126423835754395,,
0.05664840713143349,,
0.18033404648303986,,
0.06544256955385208,,
0.10111501812934875,,
0.1299198865890503,,
0.04020962119102478,,
0.06293778866529465,,
0.20109212398529053,,
0.1199287697672844,,
0.04153101146221161,,
0.13035808503627777,,
0.0732925683259964,,
0.07158239185810089,,
0.10921428352594376,,
0.04275711625814438,,
0.0433264821767807,,
0.07162892073392868,,
0.03732174262404442,,
0.11002454161643982,,
0.12241062521934509,,
0.1165110319852829,,
0.062220655381679535,,
0.1315397024154663,,
0.011377363465726376,,
0.07219399511814117,,
0.01453433744609356,,
0.07787492871284485,,
0.10413544625043869,,
0.11086531728506088,,
0.06544364988803864,,
0.09500063955783844,,
0.052949465811252594,,
0.05867508426308632,,
0.13170942664146423,,
0.14511722326278687,,
0.10820423066616058,,
0.08398492634296417,,
0.16485072672367096,,
0.07807714492082596,,
0.15295416116714478,,
0.039705220609903336,,
0.08294307440519333,,
0.03930012136697769,,
0.032595645636320114,,
0.03962578624486923,,
0.09183620661497116,,
0.04039657115936279,,
0.11974962055683136,,
0.06199664995074272,,
0.1716708391904831,,
0.07506487518548965,,
0.06457056105136871,,
0.07249815762042999,,
0.12982608377933502,,
0.0962797999382019,,
0.11611104011535645,,
0.20574939250946045,,
0.00759807787835598,,
0.032892730087041855,,
0.14312443137168884,,
0.22460120916366577,,
0.0799563005566597,,
0.037324171513319016,,
0.05374730005860329,,
0.16135388612747192,,
0.0814550369977951,,
0.017536336556077003,,
0.07926033437252045,,
0.03975383937358856,,
0.0940331518650055,,
0.009474250487983227,,
0.15238957107067108,,
0.12745733559131622,,
0.12161204218864441,,
0.11573068797588348,,
0.12059450149536133,,
0.1463211476802826,,
0.1040700152516365,,
0.17252974212169647,,
0.03832544386386871,,
0.06434810906648636,,
0.1328687220811844,,
0.06914156675338745,,
0.0656965896487236,,
0.025152910500764847,,
0.17530351877212524,,
0.10999380797147751,,
0.15817046165466309,,
0.043378911912441254,,
0.07087746262550354,,
0.08184800297021866,,
0.15249325335025787,,
0.07068303972482681,,
0.060400042682886124,,
0.025639280676841736,,
0.09490394592285156,,
0.044506531208753586,,
0.16106265783309937,,
0.08971061557531357,,
0.056550249457359314,,
0.04774005338549614,,
0.03797517344355583,,
0.053277913480997086,,
0.05748732015490532,,
0.06701298803091049,,
0.09364500641822815,,
0.09848322719335556,,
0.06097991392016411,,
0.24173130095005035,,
0.062035366892814636,,
0.040763892233371735,,
0.16553804278373718,,
0.08046388626098633,,
0.11444861441850662,,
0.08541780710220337,,
0.10064034163951874,,
0.018382329493761063,,
0.12002839893102646,,
0.07715236395597458,,
0.09854254126548767,,
0.031864482909440994,,
0.06020258739590645,,
0.16362246870994568,,
0.0709664598107338,,
0.13779713213443756,,
0.07115058600902557,,
0.13654501736164093,,
0.06219225749373436,,
0.04376375302672386,,
0.05492638051509857,,
0.07746575772762299,,
0.013571408577263355,,
